ds;y;Região;Temperatura;Umidade;População 2024;e_feriado;dia_semana;dia_mes;semana_ano;mes;trimestre
2024-11-05;4319,857;Norte;27,5;75,3;18669345;False;1;5;45;11;4
2024-11-05;23880,336000000003;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;1;5;45;11;4
2024-11-05;8061,995;Sul;21,7;75,0;31113021;False;1;5;45;11;4
2024-11-06;8364,741;Nordeste;27,5;63,4;57112096;False;2;6;45;11;4
2024-11-06;4318,919;Norte;27,5;75,3;18669345;False;2;6;45;11;4
2024-11-06;24129,202;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;2;6;45;11;4
2024-11-06;8191,6759999999995;Sul;21,7;75,0;31113021;False;2;6;45;11;4
2024-11-07;8396,231;Nordeste;27,5;63,4;57112096;False;3;7;45;11;4
2024-11-07;4357,964;Norte;27,5;75,3;18669345;False;3;7;45;11;4
2024-11-07;24665,71;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;3;7;45;11;4
2024-11-07;8124,029;Sul;21,7;75,0;31113021;False;3;7;45;11;4
2024-11-08;8373,015;Nordeste;27,5;63,4;57112096;False;4;8;45;11;4
2024-11-08;4325,627;Norte;27,5;75,3;18669345;False;4;8;45;11;4
2024-11-08;24194,093;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;4;8;45;11;4
2024-11-08;7125,438999999999;Sul;21,7;75,0;31113021;False;4;8;45;11;4
2024-11-09;7853,002;Nordeste;27,5;63,4;57112096;False;5;9;45;11;4
2024-11-09;4133,424;Norte;27,5;75,3;18669345;False;5;9;45;11;4
2024-11-09;21028,238;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;5;9;45;11;4
2024-11-09;5855,152;Sul;21,7;75,0;31113021;False;5;9;45;11;4
2024-11-10;7402,451999999999;Nordeste;27,5;63,4;57112096;False;6;10;45;11;4
2024-11-10;4001,8869999999997;Norte;27,5;75,3;18669345;False;6;10;45;11;4
2024-11-10;18722,596;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;6;10;45;11;4
2024-11-10;5515,7;Sul;21,7;75,0;31113021;False;6;10;45;11;4
2024-11-11;8162,095;Nordeste;27,5;63,4;57112096;False;0;11;46;11;4
2024-11-11;4251,593;Norte;27,5;75,3;18669345;False;0;11;46;11;4
2024-11-11;22397,744;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;0;11;46;11;4
2024-11-11;7498,187;Sul;21,7;75,0;31113021;False;0;11;46;11;4
2024-11-12;8134,332;Nordeste;27,5;63,4;57112096;False;1;12;46;11;4
2024-11-12;4276,683;Norte;27,5;75,3;18669345;False;1;12;46;11;4
2024-11-12;24111,262;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;1;12;46;11;4
2024-11-12;7119,042;Sul;21,7;75,0;31113021;False;1;12;46;11;4
2024-11-13;8200,96;Nordeste;27,5;63,4;57112096;False;2;13;46;11;4
2024-11-13;4303,567;Norte;27,5;75,3;18669345;False;2;13;46;11;4
2024-11-13;23349,782;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;2;13;46;11;4
2024-11-13;6085,833;Sul;21,7;75,0;31113021;False;2;13;46;11;4
2024-11-14;8032,0960000000005;Nordeste;27,5;63,4;57112096;False;3;14;46;11;4
2024-11-14;4132,987;Norte;27,5;75,3;18669345;False;3;14;46;11;4
2024-11-14;21923,5;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;3;14;46;11;4
2024-11-14;6437,192999999999;Sul;21,7;75,0;31113021;False;3;14;46;11;4
2024-11-15;7234,391;Nordeste;27,5;63,4;57112096;True;4;15;46;11;4
2024-11-15;3799,835;Norte;27,5;75,3;18669345;True;4;15;46;11;4
2024-11-15;20584,206;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;True;4;15;46;11;4
2024-11-15;6115,675;Sul;21,7;75,0;31113021;True;4;15;46;11;4
2024-11-16;7267,317;Nordeste;27,5;63,4;57112096;False;5;16;46;11;4
2024-11-16;3738,186;Norte;27,5;75,3;18669345;False;5;16;46;11;4
2024-11-16;20777,828;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;5;16;46;11;4
2024-11-16;6712,71;Sul;21,7;75,0;31113021;False;5;16;46;11;4
2024-11-17;7007,696;Nordeste;27,5;63,4;57112096;False;6;17;46;11;4
2024-11-17;3794,69;Norte;27,5;75,3;18669345;False;6;17;46;11;4
2024-11-17;19526,760000000002;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;6;17;46;11;4
2024-11-17;6864,117;Sul;21,7;75,0;31113021;False;6;17;46;11;4
2024-11-18;8209,385;Nordeste;27,5;63,4;57112096;False;0;18;47;11;4
2024-11-18;4416,578;Norte;27,5;75,3;18669345;False;0;18;47;11;4
2024-11-18;23046,695;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;0;18;47;11;4
2024-11-18;8584,270999999999;Sul;21,7;75,0;31113021;False;0;18;47;11;4
2024-11-19;8373,755;Nordeste;27,5;63,4;57112096;False;1;19;47;11;4
2024-11-19;4334,43;Norte;27,5;75,3;18669345;False;1;19;47;11;4
2024-11-19;24027,301;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;1;19;47;11;4
2024-11-19;8335,434000000001;Sul;21,7;75,0;31113021;False;1;19;47;11;4
2024-11-20;7854,351000000001;Nordeste;27,5;63,4;57112096;True;2;20;47;11;4
2024-11-20;3977,801;Norte;27,5;75,3;18669345;True;2;20;47;11;4
2024-11-20;23105,352;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;True;2;20;47;11;4
2024-11-20;7258,799;Sul;21,7;75,0;31113021;True;2;20;47;11;4
2024-11-21;8525,974;Nordeste;27,5;63,4;57112096;False;3;21;47;11;4
2024-11-21;4281,844;Norte;27,5;75,3;18669345;False;3;21;47;11;4
2024-11-21;25166,367000000002;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;3;21;47;11;4
2024-11-21;7636,521;Sul;21,7;75,0;31113021;False;3;21;47;11;4
2024-11-22;8549,267;Nordeste;27,5;63,4;57112096;False;4;22;47;11;4
2024-11-22;4242,135;Norte;27,5;75,3;18669345;False;4;22;47;11;4
2024-11-22;23765,639;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;4;22;47;11;4
2024-11-22;7418,817;Sul;21,7;75,0;31113021;False;4;22;47;11;4
2024-11-23;7961,49;Nordeste;27,5;63,4;57112096;False;5;23;47;11;4
2024-11-23;4026,523;Norte;27,5;75,3;18669345;False;5;23;47;11;4
2024-11-23;20766,683999999997;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;5;23;47;11;4
2024-11-23;6468,691;Sul;21,7;75,0;31113021;False;5;23;47;11;4
2024-11-24;7434,162;Nordeste;27,5;63,4;57112096;False;6;24;47;11;4
2024-11-24;3986,0640000000003;Norte;27,5;75,3;18669345;False;6;24;47;11;4
2024-11-24;18698,795;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;6;24;47;11;4
2024-11-24;5816,126;Sul;21,7;75,0;31113021;False;6;24;47;11;4
2024-11-25;8274,718;Nordeste;27,5;63,4;57112096;False;0;25;48;11;4
2024-11-25;4328,776;Norte;27,5;75,3;18669345;False;0;25;48;11;4
2024-11-25;22133,372;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;0;25;48;11;4
2024-11-25;7397,091;Sul;21,7;75,0;31113021;False;0;25;48;11;4
2024-11-26;8052,934;Nordeste;27,5;63,4;57112096;False;1;26;48;11;4
2024-11-26;4193,481;Norte;27,5;75,3;18669345;False;1;26;48;11;4
2024-11-26;23881,682;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;1;26;48;11;4
2024-11-26;8508,107;Sul;21,7;75,0;31113021;False;1;26;48;11;4
2024-11-27;7995,687;Nordeste;27,5;63,4;57112096;False;2;27;48;11;4
2024-11-27;4252,639;Norte;27,5;75,3;18669345;False;2;27;48;11;4
2024-11-27;25991,89;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;2;27;48;11;4
2024-11-27;9106,905;Sul;21,7;75,0;31113021;False;2;27;48;11;4
2024-11-28;8131,758;Nordeste;27,5;63,4;57112096;False;3;28;48;11;4
2024-11-28;4374,518;Norte;27,5;75,3;18669345;False;3;28;48;11;4
2024-11-28;27561,197;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;3;28;48;11;4
2024-11-28;8796,535;Sul;21,7;75,0;31113021;False;3;28;48;11;4
2024-11-29;8223,632;Nordeste;27,5;63,4;57112096;False;4;29;48;11;4
2024-11-29;4417,005;Norte;27,5;75,3;18669345;False;4;29;48;11;4
2024-11-29;26629,297;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;4;29;48;11;4
2024-11-29;8143,846;Sul;21,7;75,0;31113021;False;4;29;48;11;4
2024-11-30;7746,3189999999995;Nordeste;27,5;63,4;57112096;False;5;30;48;11;4
2024-11-30;4275,874;Norte;27,5;75,3;18669345;False;5;30;48;11;4
2024-11-30;23924,233;Sudeste/Centro-Oeste;23,623052512190263;75,6707789951239;105689288;False;5;30;48;11;4
2024-11-30;7208,552000000001;Sul;21,7;75,0;31113021;False;5;30;48;11;4
2024-12-01;7367,781999999999;Nordeste;27,7;64,6;57112096;False;6;1;48;12;4
2024-12-01;4064,736;Norte;26,7;80,3;18669345;False;6;1;48;12;4
2024-12-01;22440,433;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;6;1;48;12;4
2024-12-01;6913,332;Sul;21,2;76,4;31113021;False;6;1;48;12;4
2024-12-02;8495,342;Nordeste;27,7;64,6;57112096;False;0;2;49;12;4
2024-12-02;4370,1050000000005;Norte;26,7;80,3;18669345;False;0;2;49;12;4
2024-12-02;26920,734;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;0;2;49;12;4
2024-12-02;8143,916;Sul;21,2;76,4;31113021;False;0;2;49;12;4
2024-12-03;8513,486;Nordeste;27,7;64,6;57112096;False;1;3;49;12;4
2024-12-03;4382,796;Norte;26,7;80,3;18669345;False;1;3;49;12;4
2024-12-03;26038,231;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;1;3;49;12;4
2024-12-03;7281,459;Sul;21,2;76,4;31113021;False;1;3;49;12;4
2024-12-04;8266,483;Nordeste;27,7;64,6;57112096;False;2;4;49;12;4
2024-12-04;4321,619000000001;Norte;26,7;80,3;18669345;False;2;4;49;12;4
2024-12-04;24091,115;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;2;4;49;12;4
2024-12-04;7056,981000000001;Sul;21,2;76,4;31113021;False;2;4;49;12;4
2024-12-05;8028,9439999999995;Nordeste;27,7;64,6;57112096;False;3;5;49;12;4
2024-12-05;4108,549;Norte;26,7;80,3;18669345;False;3;5;49;12;4
2024-12-05;23558,485;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;3;5;49;12;4
2024-12-05;7254,608;Sul;21,2;76,4;31113021;False;3;5;49;12;4
2024-12-06;8167,638;Nordeste;27,7;64,6;57112096;False;4;6;49;12;4
2024-12-06;3873,0;Norte;26,7;80,3;18669345;False;4;6;49;12;4
2024-12-06;24566,72;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;4;6;49;12;4
2024-12-06;8485,252;Sul;21,2;76,4;31113021;False;4;6;49;12;4
2024-12-07;7659,098;Nordeste;27,7;64,6;57112096;False;5;7;49;12;4
2024-12-07;3555,891;Norte;26,7;80,3;18669345;False;5;7;49;12;4
2024-12-07;23892,24;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;5;7;49;12;4
2024-12-07;7581,7080000000005;Sul;21,2;76,4;31113021;False;5;7;49;12;4
2024-12-08;7302,178;Nordeste;27,7;64,6;57112096;False;6;8;49;12;4
2024-12-08;3523,202;Norte;26,7;80,3;18669345;False;6;8;49;12;4
2024-12-08;23073,199;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;6;8;49;12;4
2024-12-08;6378,655;Sul;21,2;76,4;31113021;False;6;8;49;12;4
2024-12-09;8201,42;Nordeste;27,7;64,6;57112096;False;0;9;50;12;4
2024-12-09;4008,673;Norte;26,7;80,3;18669345;False;0;9;50;12;4
2024-12-09;26178,189000000002;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;0;9;50;12;4
2024-12-09;7337,8589999999995;Sul;21,2;76,4;31113021;False;0;9;50;12;4
2024-12-10;8277,662;Nordeste;27,7;64,6;57112096;False;1;10;50;12;4
2024-12-10;3959,02;Norte;26,7;80,3;18669345;False;1;10;50;12;4
2024-12-10;26155,34;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;1;10;50;12;4
2024-12-10;7071,615;Sul;21,2;76,4;31113021;False;1;10;50;12;4
2024-12-11;8510,801;Nordeste;27,7;64,6;57112096;False;2;11;50;12;4
2024-12-11;3770,855;Norte;26,7;80,3;18669345;False;2;11;50;12;4
2024-12-11;24358,355;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;2;11;50;12;4
2024-12-11;6949,173;Sul;21,2;76,4;31113021;False;2;11;50;12;4
2024-12-12;8724,528;Nordeste;27,7;64,6;57112096;False;3;12;50;12;4
2024-12-12;3928,882;Norte;26,7;80,3;18669345;False;3;12;50;12;4
2024-12-12;23879,571;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;3;12;50;12;4
2024-12-12;7361,439;Sul;21,2;76,4;31113021;False;3;12;50;12;4
2024-12-13;8537,866;Nordeste;27,7;64,6;57112096;False;4;13;50;12;4
2024-12-13;3926,3050000000003;Norte;26,7;80,3;18669345;False;4;13;50;12;4
2024-12-13;23932,207;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;4;13;50;12;4
2024-12-13;8097,269;Sul;21,2;76,4;31113021;False;4;13;50;12;4
2024-12-14;8017,627;Nordeste;27,7;64,6;57112096;False;5;14;50;12;4
2024-12-14;3644,191;Norte;26,7;80,3;18669345;False;5;14;50;12;4
2024-12-14;22704,971;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;5;14;50;12;4
2024-12-14;6981,751;Sul;21,2;76,4;31113021;False;5;14;50;12;4
2024-12-15;7638,289;Nordeste;27,7;64,6;57112096;False;6;15;50;12;4
2024-12-15;3565,359;Norte;26,7;80,3;18669345;False;6;15;50;12;4
2024-12-15;20929,297000000002;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;6;15;50;12;4
2024-12-15;5989,81;Sul;21,2;76,4;31113021;False;6;15;50;12;4
2024-12-16;8658,355;Nordeste;27,7;64,6;57112096;False;0;16;51;12;4
2024-12-16;3870,3709999999996;Norte;26,7;80,3;18669345;False;0;16;51;12;4
2024-12-16;24382,149;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;0;16;51;12;4
2024-12-16;6936,165;Sul;21,2;76,4;31113021;False;0;16;51;12;4
2024-12-17;8753,749;Nordeste;27,7;64,6;57112096;False;1;17;51;12;4
2024-12-17;3875,3990000000003;Norte;26,7;80,3;18669345;False;1;17;51;12;4
2024-12-17;24192,053;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;1;17;51;12;4
2024-12-17;6911,254;Sul;21,2;76,4;31113021;False;1;17;51;12;4
2024-12-18;8834,815;Nordeste;27,7;64,6;57112096;False;2;18;51;12;4
2024-12-18;3906,902;Norte;26,7;80,3;18669345;False;2;18;51;12;4
2024-12-18;23832,035;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;2;18;51;12;4
2024-12-18;7177,005;Sul;21,2;76,4;31113021;False;2;18;51;12;4
2024-12-19;8790,14;Nordeste;27,7;64,6;57112096;False;3;19;51;12;4
2024-12-19;3896,7690000000002;Norte;26,7;80,3;18669345;False;3;19;51;12;4
2024-12-19;24798,238;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;3;19;51;12;4
2024-12-19;8076,856;Sul;21,2;76,4;31113021;False;3;19;51;12;4
2024-12-20;8563,665;Nordeste;27,7;64,6;57112096;False;4;20;51;12;4
2024-12-20;3889,8379999999997;Norte;26,7;80,3;18669345;False;4;20;51;12;4
2024-12-20;25060,624;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;4;20;51;12;4
2024-12-20;7779,503000000001;Sul;21,2;76,4;31113021;False;4;20;51;12;4
2024-12-21;8002,455;Nordeste;27,7;64,6;57112096;False;5;21;51;12;4
2024-12-21;3741,094;Norte;26,7;80,3;18669345;False;5;21;51;12;4
2024-12-21;23200,698;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;5;21;51;12;4
2024-12-21;7161,45;Sul;21,2;76,4;31113021;False;5;21;51;12;4
2024-12-22;7654,227;Nordeste;27,7;64,6;57112096;False;6;22;51;12;4
2024-12-22;3734,0650000000005;Norte;26,7;80,3;18669345;False;6;22;51;12;4
2024-12-22;21648,812;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;6;22;51;12;4
2024-12-22;6560,289;Sul;21,2;76,4;31113021;False;6;22;51;12;4
2024-12-23;8282,695;Nordeste;27,7;64,6;57112096;False;0;23;52;12;4
2024-12-23;3969,9410000000003;Norte;26,7;80,3;18669345;False;0;23;52;12;4
2024-12-23;22851,423;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;0;23;52;12;4
2024-12-23;6423,515;Sul;21,2;76,4;31113021;False;0;23;52;12;4
2024-12-24;7978,268;Nordeste;27,7;64,6;57112096;False;1;24;52;12;4
2024-12-24;3766,761;Norte;26,7;80,3;18669345;False;1;24;52;12;4
2024-12-24;21613,271;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;1;24;52;12;4
2024-12-24;6657,446;Sul;21,2;76,4;31113021;False;1;24;52;12;4
2024-12-25;7238,229;Nordeste;27,7;64,6;57112096;True;2;25;52;12;4
2024-12-25;3404,402;Norte;26,7;80,3;18669345;True;2;25;52;12;4
2024-12-25;20028,61;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;True;2;25;52;12;4
2024-12-25;6263,294;Sul;21,2;76,4;31113021;True;2;25;52;12;4
2024-12-26;8131,379;Nordeste;27,7;64,6;57112096;False;3;26;52;12;4
2024-12-26;3638,862;Norte;26,7;80,3;18669345;False;3;26;52;12;4
2024-12-26;22916,993000000002;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;3;26;52;12;4
2024-12-26;6166,495;Sul;21,2;76,4;31113021;False;3;26;52;12;4
2024-12-27;8242,617;Nordeste;27,7;64,6;57112096;False;4;27;52;12;4
2024-12-27;3737,919;Norte;26,7;80,3;18669345;False;4;27;52;12;4
2024-12-27;22782,905;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;4;27;52;12;4
2024-12-27;6459,072999999999;Sul;21,2;76,4;31113021;False;4;27;52;12;4
2024-12-28;8038,022;Nordeste;27,7;64,6;57112096;False;5;28;52;12;4
2024-12-28;3653,837;Norte;26,7;80,3;18669345;False;5;28;52;12;4
2024-12-28;21511,269;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;5;28;52;12;4
2024-12-28;6469,1939999999995;Sul;21,2;76,4;31113021;False;5;28;52;12;4
2024-12-29;7724,774;Nordeste;27,7;64,6;57112096;False;6;29;52;12;4
2024-12-29;3414,2920000000004;Norte;26,7;80,3;18669345;False;6;29;52;12;4
2024-12-29;20848,074;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;6;29;52;12;4
2024-12-29;6364,0869999999995;Sul;21,2;76,4;31113021;False;6;29;52;12;4
2024-12-30;8335,453;Nordeste;27,7;64,6;57112096;False;0;30;1;12;4
2024-12-30;3550,803;Norte;26,7;80,3;18669345;False;0;30;1;12;4
2024-12-30;21729,512;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;0;30;1;12;4
2024-12-30;6910,606;Sul;21,2;76,4;31113021;False;0;30;1;12;4
2024-12-31;7997,513;Nordeste;27,7;64,6;57112096;False;1;31;1;12;4
2024-12-31;3544,317;Norte;26,7;80,3;18669345;False;1;31;1;12;4
2024-12-31;21243,029000000002;Sudeste/Centro-Oeste;24,277678881704645;77,28693162073341;105689288;False;1;31;1;12;4
2024-12-31;7025,634;Sul;21,2;76,4;31113021;False;1;31;1;12;4
